weight,table_percent,price,depth_percent,quality_EN_Fair,quality_EN_Good,quality_EN_Ideal,quality_EN_Premium,quality_EN_Very Good,color_EN_D,color_EN_E,color_EN_F,color_EN_G,color_EN_H,color_EN_I,color_EN_J,clarity_EN_I1,clarity_EN_IF,clarity_EN_SI1,clarity_EN_SI2,clarity_EN_VS1,clarity_EN_VS2,clarity_EN_VVS1,clarity_EN_VVS2
0.7,0.5670000000000001,7.963,0.626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0.6,6.504,0.595,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.35,0.57,8.443,0.625,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.5,0.59,9.352,0.638,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,0.59,7.249,0.597,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.34,0.56,6.033,0.639,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.45,0.58,7.029,0.618,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.22,0.54,9.271,0.624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.52,0.57,9.24,0.606,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.75,0.56,8.046,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.21,0.6,8.45,0.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,0.54,8.477,0.644,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.59,0.58,7.516,0.628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.02,0.6,8.071,0.625,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.09,0.58,8.518,0.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,0.56,8.15,0.619,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0.6,6.501,0.624,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.53,0.57,9.501,0.631,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.02,0.58,8.385,0.615,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,0.6,6.687,0.594,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.06,0.56,8.444,0.626,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,0.57,8.476,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.96,0.6,7.889,0.614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.3,0.6,9.111,0.609,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.43,0.58,9.251,0.622,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.38,0.54,7.099,0.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.55,7.829,0.623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.72,0.58,9.609,0.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,0.56,7.937,0.613,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.66,0.56,7.368,0.624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.52,0.56,8.824,0.616,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.33,0.56,6.073,0.619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.03,0.56,8.76,0.663,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.16,0.55,9.297,0.618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,0.57,6.789,0.63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.65,8.386,0.602,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.64,0.58,7.637,0.623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.62,0.591,7.745,0.592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.32,0.56,9.298,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,0.55,6.31,0.638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,0.57,7.122,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.18,0.56,8.641,0.622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.2,0.58,8.826,0.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,0.65,8.046,0.574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.18,0.555,8.712,0.615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,0.54,8.794,0.627,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2,0.59,8.436,0.618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.51,0.58,8.986,0.623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.62,8.298,0.604,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,0.58,9.237,0.613,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,0.59,8.163,0.655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.75,0.57,7.954,0.646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.45,0.56,7.245,0.619,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,0.58,7.131,0.624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,0.59,6.394,0.604,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.77,0.57,8.077,0.616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.74,0.59,9.237,0.621,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.28,0.57,6.417,0.607,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.62,0.55,7.699,0.607,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,0.61,6.942,0.624,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.42,0.59,6.742,0.617,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.54,0.61,7.9,0.603,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.12,0.63,8.241,0.609,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,0.56,6.796,0.634,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,0.573,7.757,0.633,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.47,0.62,6.702,0.614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.33,0.57,8.719,0.613,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.12,0.58,8.691,0.621,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.76,0.6,7.903,0.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.42,0.56,7.19,0.613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.51,0.59,7.231,0.624,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,0.55,6.201,0.616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.58,0.56,9.503,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.98,0.6,8.267,0.611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.59,8.324,0.628,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.15,0.58,8.163,0.612,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.61,0.56,7.688,0.616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.4,0.59,9.729,0.626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.59,0.56,7.76,0.612,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.09,0.56,8.577,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.67,0.61,7.626,0.61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.39,0.57,6.917,0.617,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.66,0.56,7.591,0.618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.11,0.58,8.435,0.642,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,0.58,7.126,0.634,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0.56,7.819,0.644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,0.56,7.355,0.664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.76,0.56,8.086,0.632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,0.56,6.898,0.599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.29,0.56,8.53,0.613,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7,0.64,7.811,0.588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,0.58,7.39,0.622,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6,0.57,8.839,0.619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.2,0.57,8.537,0.614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,0.55,6.872,0.622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.57,8.581,0.616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.66,0.56,9.224,0.628,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,0.59,9.111,0.625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.52,0.563,7.14,0.614,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,0.57,7.526,0.638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.75,0.56,7.807,0.624,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.57,8.508,0.605,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,0.54,6.589,0.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0.56,8.005,0.609,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,0.61,6.565,0.604,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.56,9.006,0.63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.36,0.54,6.788,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,0.56,7.556,0.608,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.11,0.56,9.411,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.57,9.144,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9,0.6,8.319,0.626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,0.59,8.65,0.601,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,0.58,7.972,0.619,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,0.56,7.6,0.618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,0.55,6.118,0.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.31,0.57,9.328,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.49,0.54,9.736,0.639,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.62,0.55,7.191,0.621,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.06,0.57,9.309,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,0.59,8.317,0.636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.38,0.58,8.433,0.637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.53,0.61,7.576,0.585,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.45,0.58,6.944,0.642,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.75,0.55,7.858,0.621,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.58,9.287,0.616,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.36,0.56,9.442,0.616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.33,0.56,7.136,0.605,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,0.55,7.469,0.616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,0.59,6.593,0.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09,0.59,8.56,0.624,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,0.56,8.385,0.617,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.08,0.59,9.611,0.603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.61,0.59,8.949,0.617,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.71,0.6,7.973,0.596,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,0.59,7.974,0.628,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.52,0.55,7.49,0.617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5,0.59,7.133,0.627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4,0.57,6.945,0.625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0.56,9.152,0.632,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.01,0.59,8.268,0.627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.51,0.54,7.069,0.615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.26,0.56,6.488,0.614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.79,0.59,7.767,0.611,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.22,0.57,8.846,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.43,0.59,6.955,0.616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,0.55,6.916,0.623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.58,0.57,7.469,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,0.6,9.728,0.599,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,0.62,9.414,0.593,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.7,0.55,9.695,0.615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.06,0.58,9.65,0.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.19,0.55,8.961,0.612,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,0.57,8.433,0.635,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.01,0.6,9.802,0.618,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.39,0.57,7.116,0.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.03,0.57,9.405,0.615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,0.57,8.784,0.662,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.13,0.56,8.408,0.615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.79,0.59,7.922,0.581,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.58,8.429,0.633,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,0.61,7.681,0.582,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,0.56,8.329,0.636,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.81,0.5479999999999999,7.801,0.626,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.05,0.55,8.605,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.59,0.59,7.143,0.618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.22,0.57,9.202,0.623,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.59,8.354,0.604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.34,0.56,6.378,0.604,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.52,0.63,9.167,0.622,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.27,0.54,8.769,0.622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,0.59,7.726,0.619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.59,0.57,9.369,0.636,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.12,0.56,9.018,0.621,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,0.58,8.728,0.593,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,0.57,8.396,0.608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,0.55,7.719,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.13,0.61,8.416,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,0.56,7.777,0.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,0.6,8.942,0.585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.6,0.58,9.217,0.619,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.15,0.58,8.927,0.617,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.07,0.57,9.632,0.631,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.56,0.56,7.75,0.617,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.37,0.56,6.275,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.31,0.57,9.319,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,0.58,9.665,0.657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,0.56,6.091,0.612,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,0.6,9.775,0.611,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,0.63,7.034,0.602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.36,0.57,6.767,0.623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,0.62,6.65,0.612,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.91,0.58,8.396,0.602,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.21,0.57,8.569,0.622,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,0.59,6.198,0.595,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,0.56,8.127,0.615,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,0.58,6.823,0.611,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,0.61,6.586,0.604,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.93,0.59,8.412,0.638,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,0.57,7.993,0.613,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,0.57,9.485,0.611,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,0.62,9.232,0.588,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.81,0.57,8.16,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.23,0.62,6.136,0.628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.08,0.55,8.978,0.624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.58,0.6,7.143,0.635,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.21,0.56,8.682,0.636,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.21,0.6,9.805,0.602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,0.5710000000000001,7.445,0.616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,0.57,8.008,0.616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.18,0.6,9.789,0.619,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.22,0.62,9.28,0.607,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.61,8.193,0.595,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.05,0.56,8.721,0.595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,0.61,6.894,0.61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.21,0.57,8.64,0.621,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,0.53,7.777,0.609,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,0.57,7.58,0.631,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.22,0.56,9.168,0.615,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.38,0.58,7.191,0.619,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,0.56,8.531,0.622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.28,0.55,9.431,0.622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.57,0.55,7.429,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.77,0.59,7.779,0.619,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,0.56,7.035,0.619,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.54,0.564,9.154,0.609,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.54,0.56,7.164,0.632,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,0.55,8.094,0.626,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.22,0.56,8.456,0.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,0.6,8.817,0.621,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.49,0.62,7.363,0.581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.58,8.15,0.644,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,0.58,9.244,0.608,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,0.54,6.256,0.636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.54,0.58,9.093,0.611,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.95,0.56,8.273,0.613,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,0.59,7.819,0.603,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,0.54,6.672,0.622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.52,0.57,6.978,0.627,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.55,0.57,7.532,0.598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.59,6.417,0.618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.03,0.55,8.486,0.63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.12,0.56,8.428,0.622,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,0.55,8.094,0.613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.12,0.56,8.476,0.624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,0.59,7.773,0.626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.45,0.6,9.054,0.606,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
